timestamp,service_name,cpu_usage_percent,memory_usage_bytes,memory_limit_bytes,memory_usage_percent,network_rx_bytes_per_sec,network_tx_bytes_per_sec,fs_reads_per_sec,fs_writes_per_sec,request_rate,error_rate,p50_latency_ms,p99_latency_ms,active_connections,cpu_trend_5min,memory_trend_5min,error_rate_trend_5min,failure,pre_failure,future_failure,failure_type,scenario_id
2026-03-27T23:33:19.257Z,cartservice,1.0512,152199168.0,8217317376.0,1.8522,785100.93,726742.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:51.479Z,cartservice,0.3014,152199168.0,8217317376.0,1.8522,787668.6,729125.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:23.645Z,cartservice,0.1354,152186880.0,8217317376.0,1.852,790360.67,731594.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:55.854Z,cartservice,0.3462,152158208.0,8217317376.0,1.8517,793255.53,734266.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:35:28.044Z,cartservice,1.308,152199168.0,8217317376.0,1.8522,796045.33,736861.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:00.213Z,cartservice,0.5912,152178688.0,8217317376.0,1.8519,799151.47,739710.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:32.413Z,cartservice,1.6638,152190976.0,8217317376.0,1.8521,801728.8,742102.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:04.589Z,cartservice,0.5853,152223744.0,8217317376.0,1.8525,804505.4,744689.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:36.804Z,cartservice,0.3027,152186880.0,8217317376.0,1.852,807120.67,747116.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:38:08.954Z,cartservice,0.7727,152207360.0,8217317376.0,1.8523,809791.8,749541.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:32:47.967Z,checkoutservice,0.0,28139520.0,8217317376.0,0.3424,269900.6,627339.47,43144.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:19.257Z,checkoutservice,0.0,28147712.0,8217317376.0,0.3425,271109.27,630139.6,43144.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:51.479Z,checkoutservice,0.0,28147712.0,8217317376.0,0.3425,271760.87,631697.93,43144.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:23.645Z,checkoutservice,0.2383,28274688.0,8217317376.0,0.3441,273499.07,635477.47,43144.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:55.854Z,checkoutservice,0.4878,28090368.0,8217317376.0,0.3418,274613.67,637882.13,43144.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:35:28.044Z,checkoutservice,0.0,28094464.0,8217317376.0,0.3419,275441.8,640076.8,43144.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:00.213Z,checkoutservice,0.2962,28094464.0,8217317376.0,0.3419,276140.0,641559.07,43144.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:32.413Z,checkoutservice,0.0,28049408.0,8217317376.0,0.3413,277628.33,645087.53,43144.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:04.589Z,checkoutservice,0.0,28057600.0,8217317376.0,0.3414,278229.27,646598.53,43144.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:36.804Z,checkoutservice,0.0,28073984.0,8217317376.0,0.3416,279278.6,649019.2,43144.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:38:08.954Z,checkoutservice,0.1424,28073984.0,8217317376.0,0.3416,280222.6,651267.8,43144.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:32:47.967Z,currencyservice,1.9541,185303040.0,8217317376.0,2.255,1409475.53,2451782.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:19.257Z,currencyservice,2.6484,185417728.0,8217317376.0,2.2564,1414021.47,2459696.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:51.479Z,currencyservice,2.1145,185643008.0,8217317376.0,2.2592,1420039.53,2469913.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:23.645Z,currencyservice,1.809,185778176.0,8217317376.0,2.2608,1424593.53,2477983.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:55.854Z,currencyservice,0.3845,186769408.0,8217317376.0,2.2729,1429590.33,2486661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:35:28.044Z,currencyservice,0.6137,186589184.0,8217317376.0,2.2707,1435069.0,2496262.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:00.213Z,currencyservice,1.4265,186458112.0,8217317376.0,2.2691,1440384.8,2506012.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:32.413Z,currencyservice,1.1331,186507264.0,8217317376.0,2.2697,1444641.87,2513055.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:04.589Z,currencyservice,1.6564,186736640.0,8217317376.0,2.2725,1449601.8,2521760.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:36.804Z,currencyservice,5.0367,186949632.0,8217317376.0,2.2751,1455030.4,2531224.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:38:08.954Z,currencyservice,1.2466,187932672.0,8217317376.0,2.287,1460509.2,2541177.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:32:47.967Z,emailservice,0.1045,65290240.0,8217317376.0,0.7945,52572.4,70731.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:19.257Z,emailservice,0.1664,65290240.0,8217317376.0,0.7945,52715.13,70931.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:51.479Z,emailservice,0.145,65290240.0,8217317376.0,0.7945,52926.47,71221.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:23.645Z,emailservice,0.8082,65294336.0,8217317376.0,0.7946,53183.87,71588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:55.854Z,emailservice,0.1498,65290240.0,8217317376.0,0.7945,53434.6,71959.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:35:28.044Z,emailservice,0.1158,65273856.0,8217317376.0,0.7943,53572.73,72155.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:00.213Z,emailservice,0.1604,65290240.0,8217317376.0,0.7945,53785.13,72434.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:32.413Z,emailservice,0.1505,65290240.0,8217317376.0,0.7945,54033.13,72797.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:04.589Z,emailservice,0.6163,65290240.0,8217317376.0,0.7945,54222.2,73002.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:36.804Z,emailservice,0.1254,65290240.0,8217317376.0,0.7945,54293.8,73125.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:38:08.954Z,emailservice,0.0899,65273856.0,8217317376.0,0.7943,54574.4,73515.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:32:47.967Z,frontend,3.0663,44298240.0,8217317376.0,0.5391,5869926.67,24542370.8,9284.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:19.257Z,frontend,1.3591,43237376.0,8217317376.0,0.5262,5890494.33,24625808.33,9284.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:51.479Z,frontend,1.3609,43544576.0,8217317376.0,0.5299,5913187.13,24720085.53,9284.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:23.645Z,frontend,2.0882,43536384.0,8217317376.0,0.5298,5933555.33,24804852.07,9284.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:55.854Z,frontend,3.7972,43114496.0,8217317376.0,0.5247,5953440.8,24887839.53,9284.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:35:28.044Z,frontend,1.8754,45137920.0,8217317376.0,0.5493,5976137.13,24984661.8,9284.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:00.213Z,frontend,4.6758,43237376.0,8217317376.0,0.5262,5998350.67,25076126.33,9284.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:32.413Z,frontend,1.1639,44134400.0,8217317376.0,0.5371,6020128.07,25169180.4,9284.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:04.589Z,frontend,1.5147,43204608.0,8217317376.0,0.5258,6039801.73,25248761.67,9284.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:36.804Z,frontend,1.7349,45527040.0,8217317376.0,0.554,6061756.6,25341407.07,9284.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:38:08.954Z,frontend,0.9741,45068288.0,8217317376.0,0.5485,6083132.4,25433114.93,9284.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:32:47.967Z,grafana,0.1387,98021376.0,8217317376.0,1.1929,44470.8,896790.13,61166.93,434449.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:19.257Z,grafana,0.2678,98021376.0,8217317376.0,1.1929,44470.8,896790.13,61166.93,435814.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:51.479Z,grafana,0.3853,98021376.0,8217317376.0,1.1929,44470.8,896790.13,61166.93,437179.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:23.645Z,grafana,0.2742,98021376.0,8217317376.0,1.1929,44470.8,896790.13,61166.93,438545.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:55.854Z,grafana,0.2516,98021376.0,8217317376.0,1.1929,44470.8,896790.13,61166.93,439910.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:35:28.044Z,grafana,0.209,98029568.0,8217317376.0,1.193,44793.73,896947.8,61166.93,442641.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:00.213Z,grafana,0.2415,98238464.0,8217317376.0,1.1955,44798.13,896952.2,61166.93,444006.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:32.413Z,grafana,0.4942,98246656.0,8217317376.0,1.1956,44808.13,896962.2,61166.93,445371.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:04.589Z,grafana,0.3216,98242560.0,8217317376.0,1.1956,44816.93,896977.0,61166.93,446737.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:36.804Z,grafana,2.4763,98054144.0,8217317376.0,1.1933,44816.93,896977.0,61166.93,449467.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:38:08.954Z,grafana,0.2183,98045952.0,8217317376.0,1.1932,44816.93,896977.0,61166.93,450833.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:32:47.967Z,jaeger,0.0592,966385664.0,8217317376.0,11.7604,10724598.73,5903696.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:19.257Z,jaeger,0.355,967376896.0,8217317376.0,11.7724,10760430.87,5915395.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:51.479Z,jaeger,0.5657,968155136.0,8217317376.0,11.7819,10800414.8,5927241.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:23.645Z,jaeger,0.0228,972468224.0,8217317376.0,11.8344,10835632.4,5938982.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:55.854Z,jaeger,0.3292,979247104.0,8217317376.0,11.9169,10878709.73,5950800.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:35:28.044Z,jaeger,0.8363,980672512.0,8217317376.0,11.9342,10914907.2,5967951.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:00.213Z,jaeger,0.1819,984080384.0,8217317376.0,11.9757,10957562.6,5979727.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:32.413Z,jaeger,0.3428,988856320.0,8217317376.0,12.0338,10995966.53,5991548.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:04.589Z,jaeger,0.2656,992870400.0,8217317376.0,12.0827,11032774.67,6003229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:36.804Z,jaeger,0.0139,993472512.0,8217317376.0,12.09,11072926.8,6014958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:38:08.954Z,jaeger,0.0145,995250176.0,8217317376.0,12.1116,11108214.93,6026680.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:32:47.967Z,loadgenerator,0.8512,73302016.0,8217317376.0,0.892,14657363.6,689412.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:19.257Z,loadgenerator,0.9567,73302016.0,8217317376.0,0.892,14708058.93,691721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:51.479Z,loadgenerator,1.0172,73568256.0,8217317376.0,0.8953,14759166.2,694159.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:23.645Z,loadgenerator,1.2354,73269248.0,8217317376.0,0.8916,14805405.33,696373.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:55.854Z,loadgenerator,1.2926,73289728.0,8217317376.0,0.8919,14855393.53,698725.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:35:28.044Z,loadgenerator,1.344,73334784.0,8217317376.0,0.8924,14909819.27,701399.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:00.213Z,loadgenerator,1.4321,73613312.0,8217317376.0,0.8958,14967322.07,704016.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:32.413Z,loadgenerator,0.755,73379840.0,8217317376.0,0.893,15010698.87,706141.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:04.589Z,loadgenerator,0.8689,73424896.0,8217317376.0,0.8935,15063562.6,708845.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:36.804Z,loadgenerator,0.8724,73408512.0,8217317376.0,0.8933,15117695.13,711231.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:38:08.954Z,loadgenerator,1.1965,73441280.0,8217317376.0,0.8937,15169316.8,713613.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:32:47.967Z,loki,1.0979,192221184.0,8217317376.0,2.3392,1569101.33,1583225.93,546.13,11069576.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:19.257Z,loki,0.8538,196657152.0,8217317376.0,2.3932,1574712.93,1595787.53,546.13,11084868.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:51.479Z,loki,1.0622,196898816.0,8217317376.0,2.3961,1580041.13,1608563.8,546.13,11174980.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:23.645Z,loki,1.1318,192712704.0,8217317376.0,2.3452,1585769.07,1623563.13,546.13,11208567.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:55.854Z,loki,0.9762,196182016.0,8217317376.0,2.3874,1592029.93,1636445.2,546.13,11228501.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:35:28.044Z,loki,0.8955,196247552.0,8217317376.0,2.3882,1597764.13,1649455.53,546.13,11246523.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:00.213Z,loki,1.2475,197513216.0,8217317376.0,2.4036,1603597.87,1662365.4,546.13,11264546.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:32.413Z,loki,1.1014,199086080.0,8217317376.0,2.4228,1609163.33,1675254.67,546.13,11374592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:04.589Z,loki,0.9248,200839168.0,8217317376.0,2.4441,1614984.27,1688105.0,546.13,11391795.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:36.804Z,loki,1.5236,204333056.0,8217317376.0,2.4866,1620836.13,1701022.0,546.13,11408452.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:38:08.954Z,loki,1.3828,204640256.0,8217317376.0,2.4904,1626440.33,1715669.33,546.13,11425109.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:32:47.967Z,paymentservice,0.1536,120143872.0,8217317376.0,1.4621,34518.8,59286.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:19.257Z,paymentservice,0.0,120143872.0,8217317376.0,1.4621,34563.87,59390.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:51.479Z,paymentservice,0.1515,120147968.0,8217317376.0,1.4621,34743.67,59666.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:23.645Z,paymentservice,0.0,120147968.0,8217317376.0,1.4621,34865.4,59877.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:55.854Z,paymentservice,0.0,120143872.0,8217317376.0,1.4621,35028.07,60172.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:35:28.044Z,paymentservice,0.0,120156160.0,8217317376.0,1.4622,35126.93,60347.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:00.213Z,paymentservice,0.0632,120160256.0,8217317376.0,1.4623,35241.13,60553.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:32.413Z,paymentservice,0.5557,120168448.0,8217317376.0,1.4624,35399.2,60848.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:04.589Z,paymentservice,0.0385,120201216.0,8217317376.0,1.4628,35521.73,60996.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:37:36.804Z,paymentservice,0.3467,120201216.0,8217317376.0,1.4628,35574.07,61123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:38:08.954Z,paymentservice,0.0,120201216.0,8217317376.0,1.4628,35732.0,61419.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:32:47.967Z,productcatalogservice,0.1688,34168832.0,8217317376.0,0.4158,2676427.73,7467053.13,10649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:19.257Z,productcatalogservice,1.2174,35569664.0,8217317376.0,0.4329,2686165.13,7494421.4,10649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:33:51.479Z,productcatalogservice,0.9454,34205696.0,8217317376.0,0.4163,2695726.4,7521096.93,10649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:23.645Z,productcatalogservice,0.9063,35897344.0,8217317376.0,0.4368,2705040.47,7547245.07,10649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:34:55.854Z,productcatalogservice,0.4054,33665024.0,8217317376.0,0.4097,2715121.47,7575108.33,10649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:35:28.044Z,productcatalogservice,0.9305,34185216.0,8217317376.0,0.416,2724765.33,7601760.67,10649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:00.213Z,productcatalogservice,1.2673,34054144.0,8217317376.0,0.4144,2735630.73,7632080.8,10649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
2026-03-27T23:36:32.413Z,productcatalogservice,0.7795,35344384.0,8217317376.0,0.4301,2745160.2,7658247.33,10649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,none,
